amt_price,heatedarea,hometype,fullbaths,halfbaths,District
120000,1092,Detached single-family,1,0,1
160000,864,Detached single-family,1,0,1
225000,864,Detached single-family,1,0,1
376000,1247,Detached single-family,1,1,1
190000,925,Detached single-family,1,0,1
310500,1029,Detached single-family,1,1,1
190000,950,Detached single-family,1,0,1
260000,1539,Detached single-family,1,1,1
190000,972,Detached single-family,1,1,1
375000,1575,Detached single-family,2,0,1
313000,1514,Detached single-family,2,0,1
433000,1932,Detached single-family,2,1,1
260000,1594,Detached single-family,2,1,1
200000,1606,Detached single-family,2,0,1
460000,1770,Detached single-family,3,0,1
260000,1462,Detached single-family,2,0,1
368500,1341,Detached single-family,2,0,1
636000,1918,Detached single-family,3,0,1
180000,1189,Detached single-family,1,0,1
285000,1110,Detached single-family,1,1,1
330000,1534,Detached single-family,1,1,1
295000,1222,Detached single-family,1,1,1
345000,1055,Detached single-family,1,1,1
2986500,1167,Detached single-family,1,0,1
240000,1066,Detached single-family,1,0,1
265000,1656,Detached single-family,2,1,1
360000,1624,Detached single-family,2,1,1
96000,2200,Detached single-family,2,1,1
410000,1637,Detached single-family,2,0,1
305000,1872,Detached single-family,2,1,1
305000,1532,Detached single-family,2,0,1
389000,1848,Detached single-family,2,1,1
305000,1274,Detached single-family,2,0,1
415000,1670,Detached single-family,2,0,1
131000,1118,Detached single-family,1,0,1
312000,1064,Detached single-family,1,0,1
305000,1235,Detached single-family,2,0,1
314000,1064,Detached single-family,1,1,1
190000,1175,Detached single-family,1,0,1
190000,980,Detached single-family,1,0,1
190000,980,Detached single-family,1,0,1
180000,1247,Detached single-family,1,1,1
255000,1216,Detached single-family,1,1,1
65000,1365,Detached single-family,1,1,1
190000,1335,Detached single-family,1,1,1
575000,1872,Detached single-family,2,0,1
256000,1125,Detached single-family,1,1,1
400000,1606,Detached single-family,3,0,1
415000,1389,Detached single-family,2,0,1
270000,1014,Detached single-family,1,0,1
407000,1386,Detached single-family,2,0,1
210000,1000,Detached single-family,2,0,1
335000,1848,Detached single-family,1,1,1
249000,1158,Detached single-family,2,0,1
150000,1378,Detached single-family,1,0,1
282000,1352,Detached single-family,1,1,1
262000,1316,Detached single-family,2,0,1
225000,1000,Detached single-family,1,0,1
190000,1040,Detached single-family,1,0,1
345000,1654,Detached single-family,2,0,1
250000,1508,Detached single-family,2,0,1
265000,1080,Detached single-family,1,0,1
162000,960,Attached single-family,1,1,1
130000,960,Attached single-family,1,1,1
385000,1260,Detached single-family,1,1,1
260000,975,Detached single-family,1,0,1
225000,1014,Detached single-family,1,0,1
381500,1248,Detached single-family,2,0,1
450000,1748,Detached single-family,2,0,1
247500,950,Detached single-family,1,0,1
320000,950,Detached single-family,1,0,1
180000,975,Detached single-family,1,0,1
344000,1559,Detached single-family,2,0,1
362000,1300,Detached single-family,2,0,1
285000,1700,Detached single-family,1,1,1
270000,985,Detached single-family,2,0,1
240000,924,Detached single-family,1,0,1
317000,1433,Detached single-family,2,0,1
185000,1366,Detached single-family,2,0,1
275000,1723,Detached single-family,2,1,1
298000,1322,Detached single-family,1,1,1
230000,1257,Detached single-family,1,1,1
271500,1582,Detached single-family,2,0,1
35000,1348,Detached single-family,2,0,1
295000,2370,Detached single-family,2,1,5
350000,1815,Detached single-family,2,1,5
275000,1818,Detached single-family,1,1,5
296000,1529,Detached single-family,1,1,5
123000,1444,Detached single-family,2,0,5
251500,1383,Attached single-family,2,0,5
227000,1383,Attached single-family,2,0,5
186000,1030,Attached single-family,1,1,5
235000,1366,Attached single-family,2,1,5
218000,1095,Attached single-family,2,1,5
250000,1320,Attached single-family,2,1,5
225000,1366,Attached single-family,2,1,5
187000,1383,Attached single-family,2,1,5
210000,1095,Attached single-family,2,1,5
220000,1383,Attached single-family,2,0,5
230000,1366,Attached single-family,2,1,5
155000,1095,Attached single-family,2,1,5
226000,1292,Attached single-family,2,1,5
300500,1596,Attached single-family,2,1,5
312500,1480,Attached single-family,2,1,5
337000,1852,Detached single-family,2,0,5
300000,1410,Detached single-family,1,1,5
295000,1824,Detached single-family,1,1,5
265000,1066,Detached single-family,1,0,1
295000,1378,Detached single-family,2,0,1
294500,1323,Detached single-family,1,1,1
365000,1293,Detached single-family,2,0,1
417000,1598,Detached single-family,2,0,1
381000,1323,Detached single-family,1,1,1
444500,1014,Detached single-family,1,1,1
315000,1144,Detached single-family,1,0,1
40000,1000,Detached single-family,1,1,1
455000,1325,Detached single-family,2,0,1
375000,1323,Detached single-family,1,1,1
485000,1480,Detached single-family,2,0,1
346000,1351,Detached single-family,1,1,1
190000,1235,Detached single-family,2,0,5
255000,1122,Detached single-family,1,0,5
320000,1500,Detached single-family,2,1,1
455000,1312,Detached single-family,2,0,1
360000,985,Detached single-family,1,0,1
365000,1140,Detached single-family,1,0,1
240000,1000,Detached single-family,1,0,1
319000,1064,Detached single-family,1,1,1
375000,1504,Detached single-family,2,1,5
309500,2008,Detached single-family,2,1,5
403000,1712,Detached single-family,2,0,5
435000,1284,Detached single-family,2,0,5
200000,1144,Detached single-family,1,1,5
437500,1360,Detached single-family,1,1,5
437000,1811,Detached single-family,2,0,1
280000,1320,Detached single-family,1,1,1
403000,1344,Detached single-family,1,1,1
460000,1740,Detached single-family,2,0,1
394500,1332,Detached single-family,1,1,1
437500,1575,Detached single-family,1,1,1
405000,1112,Detached single-family,2,0,1
415000,1313,Detached single-family,2,0,1
303000,1312,Detached single-family,1,1,1
355000,1575,Detached single-family,2,0,1
356000,1092,Detached single-family,1,0,5
240000,1000,Detached single-family,1,0,5
250000,1304,Detached single-family,2,0,5
459000,1546,Detached single-family,2,0,5
320000,1000,Detached single-family,1,0,5
267000,1005,Detached single-family,1,0,5
399000,1091,Detached single-family,1,0,5
265000,1030,Detached single-family,1,0,5
300000,1075,Detached single-family,1,0,5
330000,1340,Detached single-family,2,0,5
390000,1506,Detached single-family,2,0,5
277000,1050,Detached single-family,1,0,5
375000,1508,Detached single-family,2,0,5
472000,1547,Detached single-family,2,0,5
482000,1556,Detached single-family,2,0,5
480000,1745,Detached single-family,2,0,5
412000,1228,Detached single-family,2,0,5
473000,1589,Detached single-family,2,0,5
365000,1300,Detached single-family,1,1,5
380000,1250,Detached single-family,2,0,5
315000,990,Detached single-family,1,1,5
322000,2557,Detached single-family,2,0,5
253500,887,Detached single-family,1,0,5
300000,1752,Detached single-family,1,0,5
415000,1704,Detached single-family,2,0,5
280000,1205,Detached single-family,1,1,5
445000,1316,Detached single-family,1,1,5
425000,1762,Detached single-family,3,1,5
317500,1242,Detached single-family,1,1,5
425000,1551,Detached single-family,2,0,5
310000,1512,Detached single-family,2,0,5
430000,1614,Detached single-family,2,0,5
499000,1655,Detached single-family,2,0,5
550000,2136,Detached single-family,2,1,5
520000,1792,Detached single-family,2,0,5
380000,1296,Detached single-family,1,1,1
360000,1679,Detached single-family,2,0,1
212000,1379,Detached single-family,1,0,1
320000,1604,Detached single-family,2,0,1
508000,1754,Detached single-family,2,0,5
510000,1724,Detached single-family,2,0,5
355000,1380,Detached single-family,2,0,5
348000,2249,Detached single-family,2,0,5
430000,1852,Detached single-family,2,1,5
304000,2472,Detached single-family,2,1,5
475000,1696,Detached single-family,2,0,5
336000,1770,Detached single-family,1,1,5
425000,1631,Detached single-family,2,0,5
319000,1392,Detached single-family,2,0,5
482000,1520,Detached single-family,2,0,5
75000,1277,Detached single-family,2,0,5
375000,1769,Detached single-family,2,0,5
370000,1958,Detached single-family,2,0,5
260000,2046,Detached single-family,2,0,5
280000,1594,Detached single-family,2,1,5
375000,1372,Detached single-family,2,0,5
435000,1455,Detached single-family,2,0,5
445000,1838,Detached single-family,2,0,5
420000,1674,Detached single-family,2,0,5
325000,1652,Detached single-family,2,0,5
275000,1588,Detached single-family,2,0,5
480000,1622,Detached single-family,2,0,5
309000,1895,Detached single-family,2,1,5
430000,1510,Detached single-family,2,0,5
400000,1224,Detached single-family,2,0,5
399000,1579,Detached single-family,2,0,5
420500,1896,Detached single-family,2,0,5
584000,1868,Detached single-family,2,0,5
390000,2074,Detached single-family,3,0,5
360000,1669,Detached single-family,1,0,5
419000,2634,Detached single-family,2,1,5
335000,1377,Detached single-family,2,0,5
230000,1575,Detached single-family,2,0,5
290000,1926,Detached single-family,2,1,5
333000,1575,Detached single-family,2,0,5
495500,2164,Detached single-family,2,1,5
492500,2104,Detached single-family,3,0,5
525000,2348,Detached single-family,3,0,5
489500,1960,Detached single-family,2,1,5
568500,2058,Detached single-family,3,0,5
514000,2228,Detached single-family,2,1,5
320000,2310,Detached single-family,2,0,5
343000,1826,Detached single-family,2,0,5
249000,1880,Detached single-family,2,0,5
411000,1969,Detached single-family,2,0,5
379000,1228,Detached single-family,2,0,5
328500,2100,Detached single-family,2,1,5
372000,1600,Detached single-family,2,1,5
280000,1227,Detached single-family,2,0,5
128000,1365,Attached single-family,2,1,5
200000,1296,Attached single-family,2,1,5
223500,1296,Attached single-family,2,1,5
148000,1159,Attached single-family,2,1,5
196000,1235,Attached single-family,1,1,5
144500,1462,Detached single-family,1,1,5
346000,1144,Detached single-family,1,0,5
290500,1300,Detached single-family,2,1,5
350000,1839,Detached single-family,1,1,5
420000,1940,Detached single-family,1,1,5
319000,1984,Detached single-family,2,1,5
225000,1201,Detached single-family,1,0,5
355000,1641,Detached single-family,2,0,5
270000,1740,Detached single-family,2,0,5
480000,1920,Detached single-family,2,2,5
270000,1247,Detached single-family,3,0,5
358000,2424,Detached single-family,2,1,5
390000,2723,Detached single-family,3,0,5
376000,1713,Detached single-family,2,0,5
393000,2056,Detached single-family,2,0,5
322500,1770,Detached single-family,2,1,5
461000,2422,Detached single-family,3,0,5
370000,1866,Detached single-family,2,1,5
177000,870,Detached single-family,1,0,5
268000,1738,Detached single-family,1,0,5
390000,3365,Detached single-family,3,0,5
247500,899,Detached single-family,2,0,5
308000,1552,Detached single-family,2,1,5
288500,1122,Detached single-family,2,0,5
297500,1546,Detached single-family,2,1,5
291000,1414,Detached single-family,2,1,5
310000,1828,Detached single-family,2,1,5
375000,2276,Detached single-family,2,1,5
300000,1276,Detached single-family,1,1,5
265000,1620,Detached single-family,1,1,5
200000,1352,Detached single-family,2,0,5
225000,1916,Detached single-family,1,1,5
341000,1276,Detached single-family,1,1,5
317000,1697,Detached single-family,1,1,5
350000,1934,Detached single-family,1,1,5
320000,1164,Detached single-family,1,1,5
285000,1148,Detached single-family,2,0,5
123000,1136,Attached single-family,1,1,5
155000,932,Attached single-family,1,1,5
100000,892,Attached single-family,1,1,5
252000,1148,Detached single-family,2,0,5
349500,1860,Detached single-family,3,0,5
115000,1050,Detached single-family,2,0,5
397500,2856,Detached single-family,2,1,4
425000,2801,Detached single-family,2,0,4
428000,2835,Detached single-family,2,1,4
375500,1424,Detached single-family,2,0,4
370000,1744,Detached single-family,2,0,4
370000,1617,Detached single-family,2,0,4
385500,1687,Detached single-family,2,0,4
369000,1474,Detached single-family,2,0,4
330000,1744,Detached single-family,2,0,4
425000,2464,Detached single-family,2,1,4
337000,1729,Detached single-family,2,0,4
401000,2658,Detached single-family,3,0,4
371500,1695,Detached single-family,2,0,4
294000,1328,Attached single-family,2,1,4
306500,1600,Attached single-family,2,1,4
282000,1536,Attached single-family,2,1,4
305500,1600,Attached single-family,2,1,4
309500,1600,Attached single-family,2,1,4
332000,1737,Attached single-family,2,1,4
293000,1353,Attached single-family,2,1,4
316000,1519,Attached single-family,2,1,4
328500,1586,Attached single-family,2,1,4
315000,1737,Attached single-family,3,0,4
330000,1586,Attached single-family,2,1,4
320000,1586,Attached single-family,2,1,4
330000,1610,Detached single-family,2,0,4
350000,2178,Detached single-family,2,1,4
490000,3540,Detached single-family,2,1,4
30500,2580,Detached single-family,2,1,4
403000,2196,Detached single-family,2,1,4
438000,3152,Detached single-family,2,1,4
490000,3128,Detached single-family,2,1,4
389000,2268,Detached single-family,3,0,4
450000,3172,Detached single-family,2,1,4
800000,2998,Detached single-family,3,1,4
350500,1724,Detached single-family,2,0,4
361500,2050,Detached single-family,2,1,4
367000,2454,Detached single-family,2,1,4
363500,2640,Detached single-family,3,0,4
360500,2000,Detached single-family,2,0,4
363500,2030,Detached single-family,2,1,4
342500,1744,Detached single-family,2,0,4
375500,2660,Detached single-family,3,0,4
405000,2220,Detached single-family,2,1,4
363000,2412,Detached single-family,2,1,4
333000,1664,Detached single-family,2,0,4
384500,2524,Detached single-family,2,1,4
380500,2672,Detached single-family,3,0,4
309500,1724,Detached single-family,2,0,4
322000,2038,Detached single-family,2,1,4
350500,2030,Detached single-family,2,1,4
333000,2038,Detached single-family,2,1,4
346000,2660,Detached single-family,3,0,4
343500,1720,Detached single-family,2,0,4
329000,2720,Detached single-family,2,1,4
328500,2652,Detached single-family,3,0,4
311000,2073,Detached single-family,2,1,4
330500,2038,Detached single-family,2,1,4
332000,2053,Detached single-family,2,1,4
313500,2038,Detached single-family,2,1,4
350500,2524,Detached single-family,2,1,4
339500,2652,Detached single-family,2,1,4
346000,2656,Detached single-family,3,0,4
332500,2383,Detached single-family,2,1,4
318000,1624,Detached single-family,2,0,4
320000,1624,Detached single-family,2,0,4
345000,1791,Detached single-family,2,1,4
140000,1828,Detached single-family,2,1,4
376000,2404,Detached single-family,2,1,4
385000,2656,Detached single-family,3,0,4
357500,2038,Detached single-family,2,1,4
371000,2399,Detached single-family,2,1,4
363500,2053,Detached single-family,2,1,4
348500,1744,Detached single-family,2,0,4
369500,1744,Detached single-family,2,0,4
359000,2050,Detached single-family,2,1,4
386000,2660,Detached single-family,3,0,4
383000,2192,Detached single-family,2,1,4
385500,2560,Detached single-family,3,0,4
357500,2052,Detached single-family,2,1,4
369000,2240,Detached single-family,2,1,4
378000,2104,Detached single-family,2,1,4
423000,2652,Detached single-family,3,0,4
